title,genre,year,vote_count,vote_average,popularity
The 24 Hour War,Documentary,2016,4,7,1.372084
Deep Evil,Science Fiction,2004,6,3,1.064408
Deep Evil,Thriller,2004,6,3,1.064408
Full Speed,Family,2016,105,5,6.636211
Full Speed,Comedy,2016,105,5,6.636211
Fear of the Flesh: The Making of The Fly,Documentary,2005,1,8,0.037698
The Black Panther,Drama,1977,5,5,0.705454
The Black Panther,Crime,1977,5,5,0.705454
The Black Panther,Horror,1977,5,5,0.705454
Mothers of Men,Drama,1917,0,0,0.001223
A Wedding,Drama,2017,20,6,1.459408
The Hollow,Crime,2016,14,5,1.518099
The Hollow,Drama,2016,14,5,1.518099
The Hollow,Mystery,2016,14,5,1.518099
The Hollow,Thriller,2016,14,5,1.518099
Wizard Mode,Documentary,2016,5,7,0.21412
The Ideal,Comedy,2016,53,5,2.569793
Perry Mason: The Case of the Heartbroken Bride,Drama,1992,0,0,0.2875
Perry Mason: The Case of the Heartbroken Bride,Thriller,1992,0,0,0.2875
The Unspoken,Thriller,2015,20,4,1.965783
The Unspoken,Horror,2015,20,4,1.965783
Bartleby,Drama,1970,0,0,0.001172
Freedom Road,Drama,1979,2,3,0.356672
The Invisible Guest,Mystery,2016,395,8,13.90698
The Invisible Guest,Crime,2016,395,8,13.90698
The Invisible Guest,Thriller,2016,395,8,13.90698
How Videogames Changed the World,Documentary,2013,10,6,1.199804
Perry Mason: The Case of the Skin-Deep Scandal,Drama,1993,0,0,0.000469
Perry Mason: The Case of the Skin-Deep Scandal,Mystery,1993,0,0,0.000469
Kung Fu Yoga,Mystery,2017,50,5,17.630487
Kung Fu Yoga,Action,2017,50,5,17.630487
Kung Fu Yoga,Adventure,2017,50,5,17.630487
Kung Fu Yoga,Comedy,2017,50,5,17.630487
Rangoon,War,2017,10,7,4.419157
Rangoon,History,2017,10,7,4.419157
Rangoon,Drama,2017,10,7,4.419157
Rangoon,Romance,2017,10,7,4.419157
Death Race 2050,Action,2017,43,3,5.209399
Death Race 2050,Comedy,2017,43,3,5.209399
Death Race 2050,Science Fiction,2017,43,3,5.209399
The Night My Mother Killed My Father,Comedy,2016,25,6,2.527909
Burn Country,Drama,2016,12,5,1.235151
Burn Country,Thriller,2016,12,5,1.235151
Burn Country,War,2016,12,5,1.235151
One Piece Film: GOLD,Action,2016,58,7,5.40012
One Piece Film: GOLD,Animation,2016,58,7,5.40012
One Piece Film: GOLD,Adventure,2016,58,7,5.40012
One Piece Film: GOLD,Comedy,2016,58,7,5.40012
The Zero Boys,Horror,1986,8,5,1.176132
The Zero Boys,Action,1986,8,5,1.176132
The Zero Boys,Thriller,1986,8,5,1.176132
"Dana Carvey: Straight White Male, 60",Comedy,2016,7,6,0.853784
Bright Lights: Starring Carrie Fisher and Debbie Reynolds,Documentary,2016,26,7,1.67461
Trespass Against Us,Action,2017,59,6,11.480378
Trespass Against Us,Drama,2017,59,6,11.480378
Trespass Against Us,Crime,2017,59,6,11.480378
Trespass Against Us,Thriller,2017,59,6,11.480378
Master,Crime,2016,12,7,1.888826
Master,Action,2016,12,7,1.888826
Claire in Motion,Drama,2017,9,4,0.899753
Homerun,Family,2003,4,5,0.228197
Homerun,Drama,2003,4,5,0.228197
The White Helmets,Documentary,2016,56,7,3.496528
The White Helmets,War,2016,56,7,3.496528
The Miracle Rider,Western,1935,2,4,0.573303
The Miracle Rider,Action,1935,2,4,0.573303
The Phantom,Action,1943,0,0,0.001947
Angelfist,Thriller,1993,4,6,0.285439
Angelfist,Action,1993,4,6,0.285439
Kill Zone,Action,1993,1,1,0.074255
Kill Zone,Thriller,1993,1,1,0.074255
Kill Zone,War,1993,1,1,0.074255
Dune Warriors,Fantasy,1991,5,3,1.292541
Eddie Griffin: You Can Tell 'Em I Said It,Comedy,2011,4,6,0.211287
The Sisterhood,Action,1988,3,3,0.449565
The Sisterhood,Adventure,1988,3,3,0.449565
The Sisterhood,Science Fiction,1988,3,3,0.449565
Equalizer 2000,Action,1987,4,4,0.764715
Equalizer 2000,Adventure,1987,4,4,0.764715
Equalizer 2000,Science Fiction,1987,4,4,0.764715
Silk,Action,1986,2,4,0.108872
Silk,Drama,1986,2,4,0.108872
Silk,Crime,1986,2,4,0.108872
Wheels of Fire,Action,1985,5,5,1.08232
Wheels of Fire,Adventure,1985,5,5,1.08232
Wheels of Fire,Science Fiction,1985,5,5,1.08232
Bloodfist 2050,Action,2005,3,2,0.547756
How to Win the US Presidency,Documentary,2016,0,0,0.048449
Hitler's Olympics,History,2016,0,0,0.061541
Hitler's Olympics,Documentary,2016,0,0,0.061541
The Sklar Brothers: What Are We Talking About?,Comedy,2014,1,4,0.051005
All Work All Play: The Pursuit of eSports Glory Live,Documentary,2015,9,5,0.382638
Demetri Martin. Person.,Comedy,2007,9,6,0.930462
Demetri Martin. Person.,TV Movie,2007,9,6,0.930462
Jeff Foxworthy: Totally Committed,Comedy,1998,0,0,0.002544
Them Idiots: Whirled Tour,Comedy,2012,4,6,0.410033
Mama,Adventure,1976,7,5,1.169625
Mama,Family,1976,7,5,1.169625
Mama,Fantasy,1976,7,5,1.169625
The Secret of Arkandias,Fantasy,2014,27,5,3.87515
The Secret of Arkandias,Comedy,2014,27,5,3.87515
The Secret of Arkandias,Adventure,2014,27,5,3.87515
Hallelujah!,Comedy,2009,38,5,2.165824
Past Life,Drama,2016,3,8,0.18016
Singapore GaGa,Documentary,2005,0,0,0.003025
Coin Heist,Family,2017,61,5,2.835202
Coin Heist,Crime,2017,61,5,2.835202
I'm Not Ashamed,Drama,2016,27,7,2.254096
A Cinderella Christmas,Romance,2016,14,6,2.361363
A Cinderella Christmas,Comedy,2016,14,6,2.361363
Rupture,Thriller,2016,53,5,4.970237
Rupture,Science Fiction,2016,53,5,4.970237
Buddha in a Traffic Jam,Thriller,2016,1,5,0.078694
Buddha in a Traffic Jam,Crime,2016,1,5,0.078694
The Young Offenders,Comedy,2016,40,7,10.491428
Best and Most Beautiful Things,Documentary,2016,1,6,0.103395
Purgatory,Horror,2014,3,5,0.3475
Purgatory,Mystery,2014,3,5,0.3475
Wedding Bells,TV Movie,2016,3,5,0.679815
Wedding Bells,Romance,2016,3,5,0.679815
Tulips in Spring,Drama,2016,4,5,0.47285
Tulips in Spring,TV Movie,2016,4,5,0.47285
Tulips in Spring,Romance,2016,4,5,0.47285
Summer Love,TV Movie,2016,8,6,1.355957
Summer Love,Romance,2016,8,6,1.355957
Christmas Land,Family,2015,11,6,0.831683
Die goldene Gans,Family,2013,0,0,0.091445
Die goldene Gans,Fantasy,2013,0,0,0.091445
The Watermill Princess,Family,1994,3,5,0.793461
The Watermill Princess,Fantasy,1994,3,5,0.793461
The Watermill Princess,Comedy,1994,3,5,0.793461
The Golden Goose,Fantasy,1964,4,6,0.486657
A Christmas Wish,Family,2011,11,5,1.253431
A Christmas Wish,Drama,2011,11,5,1.253431
A Christmas Wish,Comedy,2011,11,5,1.253431
Tini: The New Life of Violetta,Comedy,2016,85,6,8.13774
Tini: The New Life of Violetta,Drama,2016,85,6,8.13774
Tini: The New Life of Violetta,Music,2016,85,6,8.13774
Christmas Belle,Drama,2013,4,5,1.04707
Christmas Belle,Romance,2013,4,5,1.04707
The Third Prince,Fantasy,1982,4,5,1e-06
The Third Prince,Romance,1982,4,5,1e-06
The Third Prince,Family,1982,4,5,1e-06
The Salt Prince,Fantasy,1983,4,5,0.612255
The Salt Prince,Family,1983,4,5,0.612255
Christmas Angel,Comedy,2009,4,6,0.389144
Christmas Angel,Drama,2009,4,6,0.389144
Christmas Angel,Romance,2009,4,6,0.389144
Christmas in Boston,Comedy,2005,14,5,3.221714
Christmas in Boston,Drama,2005,14,5,3.221714
Christmas in Boston,Romance,2005,14,5,3.221714
Summer in the City,Romance,2016,5,5,0.525932
Summer in the City,Comedy,2016,5,5,0.525932
Marvel One-Shot: Agent Carter,Action,2013,183,7,5.847531
Marvel One-Shot: Agent Carter,Adventure,2013,183,7,5.847531
Marvel One-Shot: Agent Carter,Science Fiction,2013,183,7,5.847531
Marvel One-Shot: Agent Carter,Fantasy,2013,183,7,5.847531
Cup of Love,Romance,2016,1,2,0.523872
A Prince for Christmas,Romance,2015,8,6,0.897779
A Prince for Christmas,TV Movie,2015,8,6,0.897779
Lea to the Rescue,Family,2016,5,5,0.829921
The Good Witch's Garden,TV Movie,2009,22,5,3.387914
The Good Witch's Garden,Comedy,2009,22,5,3.387914
The Good Witch's Garden,Family,2009,22,5,3.387914
The Good Witch's Garden,Fantasy,2009,22,5,3.387914
The Good Witch's Garden,Romance,2009,22,5,3.387914
The Good Witch's Gift,Drama,2010,18,5,2.472998
The Good Witch's Gift,Family,2010,18,5,2.472998
The Good Witch's Gift,Fantasy,2010,18,5,2.472998
Advance & Retreat,Romance,2016,3,6,0.660941
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Science Fiction,2011,72,7,4.591036
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Fantasy,2011,72,7,4.591036
A December Bride,Romance,2016,9,5,0.973202
A December Bride,TV Movie,2016,9,5,0.973202
Girlfriends of Christmas Past,Romance,2016,0,0,0.058558
Girlfriends of Christmas Past,Comedy,2016,0,0,0.058558
A Nutcracker Christmas,Drama,2016,5,6,0.329573
A Nutcracker Christmas,Family,2016,5,6,0.329573
A Nutcracker Christmas,TV Movie,2016,5,6,0.329573
A Nutcracker Christmas,Romance,2016,5,6,0.329573
The Mistletoe Promise,Comedy,2016,11,6,1.87656
The Mistletoe Promise,Romance,2016,11,6,1.87656
The Mistletoe Promise,TV Movie,2016,11,6,1.87656
Sleigh Bells Ring,TV Movie,2016,3,5,1.009927
Sleigh Bells Ring,Romance,2016,3,5,1.009927
After the Fall,Drama,2010,2,6,0.16021
After the Fall,TV Movie,2010,2,6,0.16021
Lucky Girl,Drama,2001,9,6,1.426418
The King's Choice,War,2016,14,6,1.176258
The King's Choice,Action,2016,14,6,1.176258
The King's Choice,Drama,2016,14,6,1.176258
Rings,Horror,2017,1075,4,24.535733
Sword Master,Action,2016,12,6,1.931869
Beautiful Noise,Music,2014,4,6,0.677652
Beautiful Noise,Documentary,2014,4,6,0.677652
Ferocious Planet,Adventure,2011,20,3,7.746663
Ferocious Planet,Action,2011,20,3,7.746663
Ferocious Planet,Thriller,2011,20,3,7.746663
Ferocious Planet,Science Fiction,2011,20,3,7.746663
We Can Be Heroes!,Family,2002,3,3,0.695844
We Can Be Heroes!,Drama,2002,3,3,0.695844
Beck 06 - Monstret,Crime,1998,5,5,0.494387
Bejewelled,Action,1991,0,0,0.000739
Bejewelled,TV Movie,1991,0,0,0.000739
Bejewelled,Family,1991,0,0,0.000739
Bejewelled,Adventure,1991,0,0,0.000739
Bokhandlaren som slutade bada,Comedy,1969,1,6,0.807142
Bokhandlaren som slutade bada,Drama,1969,1,6,0.807142
Födelsedagen,Drama,2000,0,0,0.062888
Gossip,Comedy,2000,1,3,1.02508
Gossip,Drama,2000,1,3,1.02508
Kizumonogatari Part 2: Nekketsu,Animation,2016,11,8,2.43154
Kizumonogatari Part 2: Nekketsu,Fantasy,2016,11,8,2.43154
Kizumonogatari Part 2: Nekketsu,Mystery,2016,11,8,2.43154
Cadena perpetua,Crime,1979,6,7,1.087147
Cadena perpetua,Drama,1979,6,7,1.087147
Cadena perpetua,Thriller,1979,6,7,1.087147
25 Fireman's Street,Foreign,1973,1,5,0.00022
25 Fireman's Street,Drama,1973,1,5,0.00022
25 Fireman's Street,Romance,1973,1,5,0.00022
Zvenigora,Drama,1928,6,7,0.305708
Zvenigora,Fantasy,1928,6,7,0.305708
Perry Mason: The Case of the Telltale Talk Show Host,Drama,1993,1,6,0.016999
Innocent Thing,Thriller,2014,14,6,1.224917
Innocent Thing,Horror,2014,14,6,1.224917
Innocent Thing,Drama,2014,14,6,1.224917
Terminal Island,Action,1973,10,6,0.7099
Terminal Island,Thriller,1973,10,6,0.7099
Terminal Island,Crime,1973,10,6,0.7099
Hard Labor,Drama,2011,7,4,0.299194
Hard Labor,Horror,2011,7,4,0.299194
Perry Mason: The Case of the Killer Kiss,Drama,1993,1,6,0.391217
Perry Mason: The Case of the Killer Kiss,Thriller,1993,1,6,0.391217
The Machine,Drama,2006,4,6,0.239638
The Machine,Comedy,2006,4,6,0.239638
Gooische Vrouwen 2,Drama,2014,22,5,1.101141
Gooische Vrouwen 2,Comedy,2014,22,5,1.101141
Gooische Vrouwen 2,Romance,2014,22,5,1.101141
Vipers Nest,Drama,2011,20,5,1.426776
Raw,Drama,2016,451,7,14.320893
Raw,Horror,2016,451,7,14.320893
You Are My Pet,Comedy,2011,24,6,1.174051
You Are My Pet,Romance,2011,24,6,1.174051
Clinical,Thriller,2017,73,5,13.934252
In the Name of...,Drama,2013,22,6,4.891581
In the Name of...,Thriller,2013,22,6,4.891581
Teenage Cocktail,Drama,2016,28,5,2.214543
Teenage Cocktail,Thriller,2016,28,5,2.214543
Perry Mason: The Case of the Wicked Wives,Drama,1993,1,7,0.03839
Perry Mason: The Case of the Wicked Wives,Thriller,1993,1,7,0.03839
The Big Swallow,Comedy,1901,18,5,0.374007
Sold,Drama,2016,12,7,1.933369
Fin'n Catty,Animation,1943,2,5,1.210431
Fresh Hare,Comedy,1942,3,7,0.566334
Fresh Hare,Animation,1942,3,7,0.566334
Joe Rogan: Live,Comedy,2006,5,6,0.314084
Legends of the Hidden Temple,Adventure,2016,3,7,0.795603
Legends of the Hidden Temple,Family,2016,3,7,0.795603
Año Mariano,Comedy,2000,1,2,0.06928
Año Mariano,Foreign,2000,1,2,0.06928
We Are the Flesh,Drama,2016,18,6,1.608321
We Are the Flesh,Horror,2016,18,6,1.608321
We Are the Flesh,Fantasy,2016,18,6,1.608321
The Black Sheep of Whitehall,Comedy,1942,1,10,0.1531
A Perry Mason Mystery: The Case of the Grimacing Governor,Mystery,1994,1,8,0.041027
A Perry Mason Mystery: The Case of the Grimacing Governor,Crime,1994,1,8,0.041027
A Perry Mason Mystery: The Case of the Jealous Jokester,Mystery,1995,3,7,0.88485
"Basic Sanitation, the Movie",Comedy,2007,19,7,1.268534
"Margarita, with a Straw",Drama,2014,13,6,0.600391
Jim Gaffigan: King Baby,Comedy,2009,13,7,1.019955
Jim Gaffigan: Cinco,Comedy,2017,17,7,1.118338
Mala Mala,Documentary,2014,5,7,0.971795
Mala Mala,Drama,2014,5,7,0.971795
Welcome to Norway,Drama,2016,6,5,1.068858
Welcome to Norway,Comedy,2016,6,5,1.068858
"Munster, Go Home!",Comedy,1966,10,5,1.54763
Eu Fico Loko,Comedy,2017,22,8,1.948382
Карусель,Comedy,1970,1,7,0.053571
Staying Vertical,Drama,2016,14,5,1.679783
Very Big Shot,Crime,2015,3,8,0.439703
The Crash,Crime,2017,14,5,4.05452
The Crash,Thriller,2017,14,5,4.05452
Don't Grow Up,Drama,2015,30,4,1.940739
Don't Grow Up,Horror,2015,30,4,1.940739
Don't Grow Up,Science Fiction,2015,30,4,1.940739
Kizumonogatari Part 3: Reiketsu,Animation,2017,5,9,3.519786
Kizumonogatari Part 3: Reiketsu,Fantasy,2017,5,9,3.519786
Kizumonogatari Part 3: Reiketsu,Mystery,2017,5,9,3.519786
Promise,TV Movie,1986,0,0,0.009707
Promise,Drama,1986,0,0,0.009707
Promise,Family,1986,0,0,0.009707
My Mom Is a Character 2,Comedy,2016,100,7,4.117801
Scrappin',Comedy,2016,5,5,0.553254
The Unemployment Club,Comedy,2003,0,0,0.007449
Troublemaker,Crime,1988,0,0,0.000917
Troublemaker,Comedy,1988,0,0,0.000917
The London Nobody Knows,Documentary,1967,3,5,0.221348
Afterimage,Drama,2016,4,6,0.825711
I'm a Killer,Drama,2016,9,7,1.602569
I'm a Killer,History,2016,9,7,1.602569
I'm a Killer,Crime,2016,9,7,1.602569
I'm a Killer,Mystery,2016,9,7,1.602569
I'm a Killer,Thriller,2016,9,7,1.602569
Maigret's Dead Man,Mystery,2016,25,6,4.373708
Maigret's Dead Man,Drama,2016,25,6,4.373708
Maigret's Dead Man,Crime,2016,25,6,4.373708
ISRA 88,Thriller,2016,13,5,2.718862
ISRA 88,Adventure,2016,13,5,2.718862
ISRA 88,Science Fiction,2016,13,5,2.718862
ISRA 88,Mystery,2016,13,5,2.718862
John Wick: Chapter 2,Thriller,2017,2924,6,49.247505
John Wick: Chapter 2,Action,2017,2924,6,49.247505
John Wick: Chapter 2,Crime,2017,2924,6,49.247505
Get Out,Mystery,2017,2978,7,36.894806
Get Out,Thriller,2017,2978,7,36.894806
Get Out,Horror,2017,2978,7,36.894806
Logan,Action,2017,6310,7,54.581997
Logan,Drama,2017,6310,7,54.581997
Logan,Science Fiction,2017,6310,7,54.581997
Kong: Skull Island,Action,2017,3161,6,29.429112
Kong: Skull Island,Adventure,2017,3161,6,29.429112
Kong: Skull Island,Fantasy,2017,3161,6,29.429112
Sud,Comedy,1993,5,7,0.985921
Strange Frequency,Comedy,2001,1,4,0.183658
Strange Frequency,Fantasy,2001,1,4,0.183658
Strange Frequency,Horror,2001,1,4,0.183658
Strange Frequency,Science Fiction,2001,1,4,0.183658
City of Tiny Lights,Crime,2017,17,6,4.69328
City of Tiny Lights,Drama,2017,17,6,4.69328
City of Tiny Lights,Thriller,2017,17,6,4.69328
T2 Trainspotting,Crime,2017,795,7,17.645877
T2 Trainspotting,Drama,2017,795,7,17.645877
The Land Beyond the Sunset,Fantasy,1912,5,7,0.173326
The Land Beyond the Sunset,Drama,1912,5,7,0.173326
Ánima Buenos Aires,Animation,2012,2,4,0.216973
Ánima Buenos Aires,Foreign,2012,2,4,0.216973
Every Second Counts,Drama,2009,1,6,0.04
Every Second Counts,Documentary,2009,1,6,0.04
Every Second Counts,Family,2009,1,6,0.04
Passage to Mars,Adventure,2016,4,4,0.29762
Passage to Mars,Documentary,2016,4,4,0.29762
Passage to Mars,Science Fiction,2016,4,4,0.29762
Science Fiction Volume One: The Osiris Child,Science Fiction,2017,55,5,13.454531
MindGamers,Action,2015,2,6,1.374192
MindGamers,Science Fiction,2015,2,6,1.374192
MindGamers,Thriller,2015,2,6,1.374192
George Carlin: Playin' with Your Head,Documentary,1986,7,7,1.093867
George Carlin: Playin' with Your Head,Comedy,1986,7,7,1.093867
George Carlin: Playin' with Your Head,TV Movie,1986,7,7,1.093867
Murder by Natural Causes,Mystery,1979,0,0,1.040928
Murder by Natural Causes,Crime,1979,0,0,1.040928
Murder by Natural Causes,TV Movie,1979,0,0,1.040928
Murder by Natural Causes,Horror,1979,0,0,1.040928
Before I Fall,Mystery,2017,651,6,38.995136
Before I Fall,Drama,2017,651,6,38.995136
Before I Fall,Thriller,2017,651,6,38.995136
The Belko Experiment,Action,2016,269,6,15.352467
The Belko Experiment,Horror,2016,269,6,15.352467
The Belko Experiment,Thriller,2016,269,6,15.352467
A Sun-Tribe Myth from the Bakumatsu Era,Comedy,1957,1,5,1.218546
Tear This Heart Out,Romance,2008,7,6,0.867611
Tear This Heart Out,Drama,2008,7,6,0.867611
"Trenk, the Little Knight",Animation,2015,2,6,1.052173
Νόμος 4000,Drama,1962,1,9,0.051855
tzeni tzeni,Romance,1966,2,8,0.292741
tzeni tzeni,Comedy,1966,2,8,0.292741
The Red Lanterns,Drama,1963,4,8,0.309019
Mia trelli... trelli oikogeneia,Comedy,1965,1,7,0.058537
The Hurdy-Gurdy,Drama,1955,2,8,0.212727
The Hurdy-Gurdy,Comedy,1955,2,8,0.212727
Be My Cat: A Film for Anne,Horror,2015,7,6,0.339659
Be My Cat: A Film for Anne,Thriller,2015,7,6,0.339659
Jet Boy,Drama,2001,9,7,0.901269
Day of the Reaper,Horror,1984,0,0,8e-05
Kaidan,Drama,2007,9,5,0.819833
Kaidan,Horror,2007,9,5,0.819833
Kaidan,Romance,2007,9,5,0.819833
Kaidan,Foreign,2007,9,5,0.819833
Macabre,Foreign,2009,19,6,1.542516
Macabre,Horror,2009,19,6,1.542516
Macabre,Thriller,2009,19,6,1.542516
The Booth,Drama,2005,2,8,0.163544
The Booth,Thriller,2005,2,8,0.163544
The Big Sick,Comedy,2017,249,7,23.424794
The Big Sick,Drama,2017,249,7,23.424794
The Big Sick,Romance,2017,249,7,23.424794
Ingrid Goes West,Drama,2017,18,7,3.647596
Ingrid Goes West,Comedy,2017,18,7,3.647596
I Don't Feel at Home in This World Anymore,Comedy,2017,222,6,10.985332
I Don't Feel at Home in This World Anymore,Crime,2017,222,6,10.985332
I Don't Feel at Home in This World Anymore,Drama,2017,222,6,10.985332
I Don't Feel at Home in This World Anymore,Thriller,2017,222,6,10.985332
Falling Cat,Documentary,1894,13,6,1.467106
Chocolat,Comedy,2016,219,7,8.079555
Chocolat,Drama,2016,219,7,8.079555
George's Island,Family,1989,1,8,0.002801
George's Island,Adventure,1989,1,8,0.002801
George's Island,Drama,1989,1,8,0.002801
Demidovy,Drama,1983,1,10,0.00022
King Arthur: Legend of the Sword,Action,2017,1506,6,44.251369
King Arthur: Legend of the Sword,Drama,2017,1506,6,44.251369
King Arthur: Legend of the Sword,Fantasy,2017,1506,6,44.251369
The Rolling Stones Olé Olé Olé! : A Trip Across Latin America,Music,2016,1,8,0.768471
The Rolling Stones Olé Olé Olé! : A Trip Across Latin America,Documentary,2016,1,8,0.768471
Headshot,Action,2016,80,6,4.470779
Headshot,Thriller,2016,80,6,4.470779
100 Streets,Drama,2016,44,6,6.195956
Incarnate,Horror,2016,142,5,15.909181
Incarnate,Thriller,2016,142,5,15.909181
Dog,Drama,2015,5,8,0.791
Saturn 3,Science Fiction,1980,60,5,4.542917
Saturn 3,Thriller,1980,60,5,4.542917
Beauty and the Beast,Family,2017,5530,6,287.253654
Beauty and the Beast,Fantasy,2017,5530,6,287.253654
Beauty and the Beast,Romance,2017,5530,6,287.253654
Take the 10,Comedy,2017,30,5,2.599128
Man Without a Star,Western,1955,14,6,3.020363
Schalcken the Painter,Drama,1979,7,5,0.795333
Schalcken the Painter,Fantasy,1979,7,5,0.795333
Schalcken the Painter,Horror,1979,7,5,0.795333
The Black Torment,Horror,1964,2,5,0.409232
Crosstrap,Crime,1962,0,0,0.010919
"Love, Lies",Romance,2016,5,7,0.50606
"Love, Lies",History,2016,5,7,0.50606
"Love, Lies",Drama,2016,5,7,0.50606
Mughal-e-Azam,Drama,1960,7,7,0.283219
Mughal-e-Azam,Foreign,1960,7,7,0.283219
Mughal-e-Azam,Romance,1960,7,7,0.283219
Boo! A Madea Halloween,Comedy,2016,219,5,4.610686
Boo! A Madea Halloween,Horror,2016,219,5,4.610686
Spring Broke,Documentary,2016,2,6,0.108897
Coco,Comedy,2009,121,4,5.587649
Olé !,Comedy,2005,15,4,1.12553
The Boss Baby,Animation,2017,2336,6,13.392824
The Boss Baby,Comedy,2017,2336,6,13.392824
The Boss Baby,Family,2017,2336,6,13.392824
Justice League Dark,Action,2017,171,7,11.279503
Justice League Dark,Animation,2017,171,7,11.279503
Justice League Dark,Fantasy,2017,171,7,11.279503
Justice League Dark,Science Fiction,2017,171,7,11.279503
Justice League Dark,Thriller,2017,171,7,11.279503
"Liar, Liar, Vampire",Comedy,2015,8,7,1.007084
Beware the Slenderman,Crime,2016,43,6,2.231686
Beware the Slenderman,Documentary,2016,43,6,2.231686
Twist of Faith,Drama,2013,4,6,0.420116
The Similars,Science Fiction,2015,25,5,1.386193
"Father, Son & Holy Cow",Drama,2011,0,0,0.011504
"Father, Son & Holy Cow",Comedy,2011,0,0,0.011504
In Between,Drama,2016,17,7,2.481935
The Stolen Years,Romance,2013,13,6,1.514197
"I Travel Because I Have to, I Come Back Because I Love You",Drama,2009,3,6,0.11061
One Man's War,Drama,1973,3,5,0.003921
Juha,Drama,1937,1,5,0.149603
Stolen Death,Thriller,1938,1,5,0.051519
When the Heavens Fell,Drama,1972,1,5,0.036243
Juurakon Hulda,Romance,1937,0,0,0.058968
The Punk Rock Movie,Documentary,1978,5,5,0.499105
The Punk Rock Movie,Music,1978,5,5,0.499105
Lake Consequence,Drama,1993,8,3,0.63326
Lake Consequence,Romance,1993,8,3,0.63326
Dangerous Company,Thriller,2015,2,4,0.395692
Mercury Plains,Action,2016,17,5,1.217069
Mercury Plains,Adventure,2016,17,5,1.217069
Mercury Plains,Drama,2016,17,5,1.217069
Out of the Dark,Comedy,1995,16,6,1.872941
Out of the Dark,Horror,1995,16,6,1.872941
Out of the Dark,Fantasy,1995,16,6,1.872941
Nena,Drama,2014,9,6,0.416859
The other me,Thriller,2017,1,8,1.116287
The other me,Mystery,2017,1,8,1.116287
Τέλειοι Ξένοι,Drama,2016,0,0,0.096261
Τέλειοι Ξένοι,Comedy,2016,0,0,0.096261
Mia melissa ton Avgousto,Comedy,2007,1,8,0.0856
The Island,Comedy,2009,6,7,0.71826
The Island 2: The Hunt for the Lost Treasure,Comedy,2011,6,6,0.271513
The Policeman of the 16th Precinct,Comedy,2008,4,4,0.705268
Ukonvaaja,Documentary,2016,1,5,0.078257
Thank You for Your Service,Documentary,2016,0,0,0.34787
Machines,Documentary,2017,0,0,0.469489
Les Patterson Saves the World,Comedy,1987,2,2,0.108088
Diary of a Lover,Drama,1977,1,5,0.000431
The Howling: New Moon Rising,Horror,1995,15,2,1.089187
Curumim,Documentary,2016,0,0,0.031767
Call Me by Your Name,Romance,2017,18,0,4.300874
Call Me by Your Name,Drama,2017,18,0,4.300874
Wet Dreams,Drama,1974,1,4,0.002317
Resident Evil: The Final Chapter,Action,2016,1139,5,0.75571
Resident Evil: The Final Chapter,Horror,2016,1139,5,0.75571
Resident Evil: The Final Chapter,Science Fiction,2016,1139,5,0.75571
SelfieParty,Comedy,2016,0,0,0.042226
Nightjohn,Drama,1996,1,7,1.168698
Abou Ben Boogie,Animation,1944,0,0,0.00695
The Greatest Man in Siam,Animation,1944,0,0,0.001187
Allez Oop,Comedy,1934,1,5,0.041806
Escape from the 'Liberty' Cinema,Drama,1990,3,5,1.288561
True Love and Chaos,Crime,1997,0,0,1.186081
True Love and Chaos,Drama,1997,0,0,1.186081
El Hilo Rojo,Drama,2016,24,6,2.325847
El Hilo Rojo,Romance,2016,24,6,2.325847
"Gilda, No Me Arrepiento de Este Amor",Drama,2016,4,5,0.766199
"Gilda, No Me Arrepiento de Este Amor",Music,2016,4,5,0.766199
Dibu: La Película,Animation,1997,0,0,0.344495
Dibu: La Película,Comedy,1997,0,0,0.344495
Dibu 2: La venganza de Nasty,Comedy,1998,0,0,0.006369
Dibu 2: La venganza de Nasty,Animation,1998,0,0,0.006369
Night of Something Strange,Comedy,2016,19,6,1.80538
Night of Something Strange,Horror,2016,19,6,1.80538
American Summer,Adventure,2016,0,0,0.080888
American Summer,Comedy,2016,0,0,0.080888
Invention of Trust,Drama,2016,0,0,0.073932
The River Thief,Crime,2016,3,9,0.457327
The River Thief,Action,2016,3,9,0.457327
The River Thief,Adventure,2016,3,9,0.457327
The Investigator,Comedy,2008,5,6,0.225414
The Investigator,Crime,2008,5,6,0.225414
The Investigator,Drama,2008,5,6,0.225414
The Investigator,Thriller,2008,5,6,0.225414
11 Minutes Ago,Drama,2007,3,4,0.115974
11 Minutes Ago,Science Fiction,2007,3,4,0.115974
11 Minutes Ago,Romance,2007,3,4,0.115974
iBoy,Action,2017,315,6,8.015815
iBoy,Crime,2017,315,6,8.015815
iBoy,Science Fiction,2017,315,6,8.015815
iBoy,Thriller,2017,315,6,8.015815
L'ora legale,Comedy,2017,142,7,4.949637
Finding Rin Tin Tin,Drama,2007,1,3,0.06756
Finding Rin Tin Tin,Family,2007,1,3,0.06756
Die Beautiful,Comedy,2016,2,7,0.194856
Die Beautiful,Drama,2016,2,7,0.194856
Homo Sapiens,Documentary,2016,6,7,0.918768
The Film Critic,Drama,2013,1,5,0.048818
The Film Critic,Comedy,2013,1,5,0.048818
The Film Critic,Foreign,2013,1,5,0.048818
